"PID","PE","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection"
337,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
337,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,2
337,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,2
337,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,-1
337,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-1
337,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
337,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
337,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,-1
337,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",2,-1
337,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
337,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,0
337,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
337,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
337,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",1,0
337,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",1,0
337,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",4,-2
337,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",4,-2
337,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
337,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0
337,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",3,1
337,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",2,1
337,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
337,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",1,1
338,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
338,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
338,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
338,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
338,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,0
338,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0
338,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
338,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
338,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,NA
338,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
338,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
338,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,1
338,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,-1
338,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,-1
338,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
338,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
338,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,NA
338,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
338,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,NA
338,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
338,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
338,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
338,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
338,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
338,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,NA
338,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
338,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
338,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
338,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
338,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
338,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
338,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
339,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
339,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
339,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
339,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,1
339,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0
339,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0
339,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",2,1
339,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
339,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1
339,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1
339,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
339,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,1
339,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
339,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
339,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2
339,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,2
339,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
339,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
339,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
339,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
339,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
339,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
339,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,0
339,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,0
339,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,0
339,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,0
339,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,0
339,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
339,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,NA
339,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
339,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
339,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
341,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,0
341,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,0
341,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
341,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
341,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
341,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
341,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2
341,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,2
341,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA
341,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
341,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,1
341,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,1
341,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
341,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
341,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
341,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
341,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-1
341,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-1
341,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,0
341,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
341,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
341,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
341,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1
341,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1
341,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
341,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
341,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
341,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
341,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
341,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
341,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,NA
341,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",0,NA
342,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
342,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
342,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",0,NA
342,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",0,NA
342,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,1
342,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,1
342,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
342,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
342,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA
342,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
342,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
342,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,1
342,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,2
342,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,2
342,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
342,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,2
342,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
342,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
342,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,NA
342,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
342,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
342,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
342,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",1,1
342,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",1,1
342,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",4,NA
342,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
342,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
342,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
342,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
342,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
342,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",1,1
342,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",1,1
343,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
343,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",2,-1
343,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
343,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
343,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,-2
343,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,-2
343,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
343,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
343,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1
343,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1
343,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,0
343,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,0
343,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,-2
343,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-2
343,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,1
343,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,1
343,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,-1
343,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-1
343,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,NA
343,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
343,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
343,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
343,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
343,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
343,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,0
343,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,0
343,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
343,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
343,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
343,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
343,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
343,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
344,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
344,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
344,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",1,0
344,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,0
344,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",3,1
344,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,1
344,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
344,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
344,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-2
344,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-2
344,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,0
344,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,0
344,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,0
344,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,0
344,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
344,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,2
344,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
344,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
344,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,0
344,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
344,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",3,0
344,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",2,0
344,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,1
344,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,1
344,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
344,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
344,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,NA
344,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
344,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",2,1
344,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",2,1
344,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,0
344,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0
345,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
345,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
345,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,0
345,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,0
345,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,-1
345,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,-1
345,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2
345,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,2
345,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-2
345,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-2
345,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,0
345,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,0
345,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,-1
345,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-1
345,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,1
345,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,1
345,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
345,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
345,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,NA
345,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
345,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
345,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
345,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1
345,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",1,1
345,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,-1
345,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-1
345,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,-2
345,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,-2
345,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,-1
345,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,-1
345,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
345,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
346,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
346,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
346,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
346,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,1
346,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
346,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
346,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
346,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
346,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,2
346,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,2
346,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2
346,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2
346,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
346,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
346,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
346,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
346,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,1
346,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,1
346,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,2
346,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,2
346,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
346,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
346,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,2
346,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,2
346,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,0
346,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,0
346,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
346,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
346,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
346,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
346,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,1
346,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,1
347,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
347,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
347,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1
347,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
347,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
347,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
347,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",1,1
347,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
347,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",4,-2
347,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",4,-2
347,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,-1
347,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,-1
347,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,-2
347,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-2
347,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",1,1
347,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",1,1
347,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
347,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
347,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1
347,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
347,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
347,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
347,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
347,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1
347,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
347,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
347,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,1
347,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,1
347,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,1
347,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,1
347,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,1
347,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
348,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
348,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
348,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1
348,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,1
348,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1
348,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1
348,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
348,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
348,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-1
348,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-1
348,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,1
348,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1
348,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,NA
348,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
348,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2
348,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,2
348,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,NA
348,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
348,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
348,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
348,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
348,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
348,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
348,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1
348,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,NA
348,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
348,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,0
348,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
348,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,NA
