"PID","PE","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection"
11,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,1
11,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,1
11,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1
11,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1
11,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
11,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
11,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,0
11,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
11,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
11,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
11,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
11,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
12,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
12,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
12,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
12,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
12,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0
12,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0
12,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,1
12,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
12,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA
12,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
12,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
12,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1
12,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
12,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
12,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
12,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
12,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,-2
12,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-2
12,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,-2
12,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,-2
12,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
12,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
12,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,0
12,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",1,0
12,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",3,-2
12,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",3,-2
12,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
12,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0
12,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,-1
12,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",2,-1
12,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",1,1
12,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",1,1
13,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,0
13,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,0
13,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,0
13,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,0
13,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0
13,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0
13,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
13,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
13,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,1
13,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,1
13,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,2
13,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2
13,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,1
13,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,1
13,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
13,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
13,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-1
13,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-1
13,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
13,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,0
13,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,0
13,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0
13,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1
13,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
13,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-1
13,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",2,-1
13,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,-1
13,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,-1
13,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,NA
13,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
13,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",1,0
13,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
14,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
14,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
14,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",1,2
14,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,2
14,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,-1
14,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,-1
14,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",2,1
14,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
14,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-1
14,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1
14,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,1
14,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,1
14,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,-1
14,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,-1
14,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,1
14,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,1
14,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
14,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
14,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1
14,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
14,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
14,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
14,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",1,1
14,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
14,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,0
14,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,0
14,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
14,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0
14,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
14,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
14,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",0,NA
14,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",0,NA
15,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
15,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
15,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,0
15,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,0
15,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0
15,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,0
15,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
15,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
15,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,0
15,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,0
15,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2
15,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2
15,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,0
15,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,0
15,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
15,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
15,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
15,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
15,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
15,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,0
15,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,0
15,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0
15,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
15,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
15,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
